operator_id,vehicle_id,vehicle_type
0,0,2019_fiat_500e_driver_vehtype_LF_SH
0,1,2019_fiat_500e_driver_vehtype_LF_SH
0,2,2019_fiat_500e_driver_vehtype_LF_SH
0,3,2019_fiat_500e_driver_vehtype_LF_SH
0,4,2019_fiat_500e_driver_vehtype_LF_SH
0,5,2019_fiat_500e_driver_vehtype_LF_SH
0,6,2019_fiat_500e_driver_vehtype_LF_SH
0,7,2019_fiat_500e_driver_vehtype_LF_SH
0,8,2019_fiat_500e_driver_vehtype_LF_SH
0,9,2019_fiat_500e_driver_vehtype_LF_SH
0,10,2019_fiat_500e_driver_vehtype_LF_SH
0,11,2019_fiat_500e_driver_vehtype_LF_SH
0,12,2019_fiat_500e_driver_vehtype_LF_SH
0,13,2019_fiat_500e_driver_vehtype_LF_SH
0,14,2019_fiat_500e_driver_vehtype_LF_SH
0,15,2019_fiat_500e_driver_vehtype_LF_SH
0,16,2019_fiat_500e_driver_vehtype_LF_SH
0,17,2019_fiat_500e_driver_vehtype_LF_SH
0,18,2019_fiat_500e_driver_vehtype_LF_SH
0,19,2019_fiat_500e_driver_vehtype_LF_SH
0,20,2019_fiat_500e_driver_vehtype_LF_SH
0,21,2019_fiat_500e_driver_vehtype_LF_SH
0,22,2019_fiat_500e_driver_vehtype_LF_SH
0,23,2019_fiat_500e_driver_vehtype_LF_SH
0,24,2019_fiat_500e_driver_vehtype_LF_SH
0,25,2019_fiat_500e_driver_vehtype_LF_SH
0,26,2019_fiat_500e_driver_vehtype_LF_SH
0,27,2019_fiat_500e_driver_vehtype_LF_SH
0,28,2019_fiat_500e_driver_vehtype_LF_SH
0,29,2019_fiat_500e_driver_vehtype_LF_SH
0,30,2019_fiat_500e_driver_vehtype_LF_SH
0,31,2019_fiat_500e_driver_vehtype_LF_SH
0,32,2019_fiat_500e_driver_vehtype_LF_SH
0,33,2019_fiat_500e_driver_vehtype_LF_SH
0,34,2019_fiat_500e_driver_vehtype_LF_SH
0,35,2019_fiat_500e_driver_vehtype_LF_SH
0,36,2019_fiat_500e_driver_vehtype_LF_SH
0,37,2019_fiat_500e_driver_vehtype_LF_SH
0,38,2019_fiat_500e_driver_vehtype_LF_SH
0,39,2019_fiat_500e_driver_vehtype_LF_SH
0,40,2019_fiat_500e_driver_vehtype_LF_SH
0,41,2019_fiat_500e_driver_vehtype_LF_SH
0,42,2019_fiat_500e_driver_vehtype_LF_SH
0,43,2019_fiat_500e_driver_vehtype_LF_SH
0,44,2019_fiat_500e_driver_vehtype_LF_SH
0,45,2019_fiat_500e_driver_vehtype_LF_SH
0,46,2019_fiat_500e_driver_vehtype_LF_SH
0,47,2019_fiat_500e_driver_vehtype_LF_SH
0,48,2019_fiat_500e_driver_vehtype_LF_SH
0,49,2019_fiat_500e_driver_vehtype_LF_SH
0,50,2019_fiat_500e_driver_vehtype_LF_SH
0,51,2019_fiat_500e_driver_vehtype_LF_SH
0,52,2019_fiat_500e_driver_vehtype_LF_SH
0,53,2019_fiat_500e_driver_vehtype_LF_SH
0,54,2019_fiat_500e_driver_vehtype_LF_SH
0,55,2019_fiat_500e_driver_vehtype_LF_SH
0,56,2019_fiat_500e_driver_vehtype_LF_SH
0,57,2019_fiat_500e_driver_vehtype_LF_SH
0,58,2019_fiat_500e_driver_vehtype_LF_SH
0,59,2019_fiat_500e_driver_vehtype_LF_SH
0,60,2019_fiat_500e_driver_vehtype_LF_SH
0,61,2019_fiat_500e_driver_vehtype_LF_SH
0,62,2019_fiat_500e_driver_vehtype_LF_SH
0,63,2019_fiat_500e_driver_vehtype_LF_SH
0,64,2019_fiat_500e_driver_vehtype_LF_SH
0,65,2019_fiat_500e_driver_vehtype_LF_SH
0,66,2019_fiat_500e_driver_vehtype_LF_SH
0,67,2019_fiat_500e_driver_vehtype_LF_SH
0,68,2019_fiat_500e_driver_vehtype_LF_SH
0,69,2019_fiat_500e_driver_vehtype_LF_SH
0,70,2019_fiat_500e_driver_vehtype_LF_SH
0,71,2019_fiat_500e_driver_vehtype_LF_SH
0,72,2019_fiat_500e_driver_vehtype_LF_SH
0,73,2019_fiat_500e_driver_vehtype_LF_SH
0,74,2019_fiat_500e_driver_vehtype_LF_SH
0,75,2019_fiat_500e_driver_vehtype_LF_SH
0,76,2019_fiat_500e_driver_vehtype_LF_SH
0,77,2019_fiat_500e_driver_vehtype_LF_SH
0,78,2019_fiat_500e_driver_vehtype_LF_SH
0,79,2019_fiat_500e_driver_vehtype_LF_SH
0,80,2019_fiat_500e_driver_vehtype_LF_SH
0,81,2019_fiat_500e_driver_vehtype_LF_SH
0,82,2019_fiat_500e_driver_vehtype_LF_SH
0,83,2019_fiat_500e_driver_vehtype_LF_SH
0,84,2019_fiat_500e_driver_vehtype_LF_SH
0,85,2019_fiat_500e_driver_vehtype_LF_SH
0,86,2019_fiat_500e_driver_vehtype_LF_SH
0,87,2019_fiat_500e_driver_vehtype_LF_SH
0,88,2019_fiat_500e_driver_vehtype_LF_SH
0,89,2019_fiat_500e_driver_vehtype_LF_SH
0,90,2019_fiat_500e_driver_vehtype_LF_SH
0,91,2019_fiat_500e_driver_vehtype_LF_SH
0,92,2019_fiat_500e_driver_vehtype_LF_SH
0,93,2019_fiat_500e_driver_vehtype_LF_SH
0,94,2019_fiat_500e_driver_vehtype_LF_SH
0,95,2019_fiat_500e_driver_vehtype_LF_SH
0,96,2019_fiat_500e_driver_vehtype_LF_SH
0,97,2019_fiat_500e_driver_vehtype_LF_SH
0,98,2019_fiat_500e_driver_vehtype_LF_SH
0,99,2019_fiat_500e_driver_vehtype_LF_SH
0,100,2019_fiat_500e_driver_vehtype_LF_SH
0,101,2019_fiat_500e_driver_vehtype_LF_SH
0,102,2019_fiat_500e_driver_vehtype_LF_SH
0,103,2019_fiat_500e_driver_vehtype_LF_SH
0,104,2019_fiat_500e_driver_vehtype_LF_SH
0,105,2019_fiat_500e_driver_vehtype_LF_SH
0,106,2019_fiat_500e_driver_vehtype_LF_SH
0,107,2019_fiat_500e_driver_vehtype_LF_SH
0,108,2019_fiat_500e_driver_vehtype_LF_SH
0,109,2019_fiat_500e_driver_vehtype_LF_SH
0,110,2019_fiat_500e_driver_vehtype_LF_SH
0,111,2019_fiat_500e_driver_vehtype_LF_SH
0,112,2019_fiat_500e_driver_vehtype_LF_SH
0,113,2019_fiat_500e_driver_vehtype_LF_SH
0,114,2019_fiat_500e_driver_vehtype_LF_SH
0,115,2019_fiat_500e_driver_vehtype_LF_SH
0,116,2019_fiat_500e_driver_vehtype_LF_SH
0,117,2019_fiat_500e_driver_vehtype_LF_SH
0,118,2019_fiat_500e_driver_vehtype_LF_SH
0,119,2019_fiat_500e_driver_vehtype_LF_SH
0,120,2019_fiat_500e_driver_vehtype_LF_SH
0,121,2019_fiat_500e_driver_vehtype_LF_SH
0,122,2019_fiat_500e_driver_vehtype_LF_SH
0,123,2019_fiat_500e_driver_vehtype_LF_SH
0,124,2019_fiat_500e_driver_vehtype_LF_SH
0,125,2019_fiat_500e_driver_vehtype_LF_SH
0,126,2019_fiat_500e_driver_vehtype_LF_SH
0,127,2019_fiat_500e_driver_vehtype_LF_SH
0,128,2019_fiat_500e_driver_vehtype_LF_SH
0,129,2019_fiat_500e_driver_vehtype_LF_SH
0,130,2019_fiat_500e_driver_vehtype_LF_SH
0,131,2019_fiat_500e_driver_vehtype_LF_SH
0,132,2019_fiat_500e_driver_vehtype_LF_SH
0,133,2019_fiat_500e_driver_vehtype_LF_SH
0,134,2019_fiat_500e_driver_vehtype_LF_SH
0,135,2019_fiat_500e_driver_vehtype_LF_SH
0,136,2019_fiat_500e_driver_vehtype_LF_SH
0,137,2019_fiat_500e_driver_vehtype_LF_SH
0,138,2019_fiat_500e_driver_vehtype_LF_SH
0,139,2019_fiat_500e_driver_vehtype_LF_SH
0,140,2019_fiat_500e_driver_vehtype_LF_SH
0,141,2019_nissan_leaf_driver_vehtype_LF_SH
0,142,2019_nissan_leaf_driver_vehtype_LF_SH
0,143,2019_nissan_leaf_driver_vehtype_LF_SH
0,144,2019_nissan_leaf_driver_vehtype_LF_SH
0,145,2019_nissan_leaf_driver_vehtype_LF_SH
0,146,2019_nissan_leaf_driver_vehtype_LF_SH
0,147,2019_nissan_leaf_driver_vehtype_LF_SH
0,148,2019_nissan_leaf_driver_vehtype_LF_SH
0,149,2019_nissan_leaf_driver_vehtype_LF_SH
0,150,2019_nissan_leaf_driver_vehtype_LF_SH
0,151,2019_nissan_leaf_driver_vehtype_LF_SH
0,152,2019_nissan_leaf_driver_vehtype_LF_SH
0,153,2019_nissan_leaf_driver_vehtype_LF_SH
0,154,2019_nissan_leaf_driver_vehtype_LF_SH
0,155,2019_nissan_leaf_driver_vehtype_LF_SH
0,156,2019_nissan_leaf_driver_vehtype_LF_SH
0,157,2019_nissan_leaf_driver_vehtype_LF_SH
0,158,2019_nissan_leaf_driver_vehtype_LF_SH
0,159,2019_nissan_leaf_driver_vehtype_LF_SH
0,160,2019_nissan_leaf_driver_vehtype_LF_SH
0,161,2019_nissan_leaf_driver_vehtype_LF_SH
0,162,2019_nissan_leaf_driver_vehtype_LF_SH
0,163,2019_nissan_leaf_driver_vehtype_LF_SH
0,164,2019_nissan_leaf_driver_vehtype_LF_SH
0,165,2019_nissan_leaf_driver_vehtype_LF_SH
0,166,2019_nissan_leaf_driver_vehtype_LF_SH
0,167,2019_nissan_leaf_driver_vehtype_LF_SH
0,168,2019_nissan_leaf_driver_vehtype_LF_SH
0,169,2019_nissan_leaf_driver_vehtype_LF_SH
0,170,2019_nissan_leaf_driver_vehtype_LF_SH
0,171,2019_nissan_leaf_driver_vehtype_LF_SH
0,172,2019_nissan_leaf_driver_vehtype_LF_SH
0,173,2019_nissan_leaf_driver_vehtype_LF_SH
0,174,2019_nissan_leaf_driver_vehtype_LF_SH
0,175,2019_nissan_leaf_driver_vehtype_LF_SH
0,176,2019_nissan_leaf_driver_vehtype_LF_SH
0,177,2019_nissan_leaf_driver_vehtype_LF_SH
0,178,2019_nissan_leaf_driver_vehtype_LF_SH
0,179,2019_nissan_leaf_driver_vehtype_LF_SH
0,180,2019_nissan_leaf_driver_vehtype_LF_SH
0,181,2019_nissan_leaf_driver_vehtype_LF_SH
0,182,2019_nissan_leaf_driver_vehtype_LF_SH
0,183,2019_nissan_leaf_driver_vehtype_LF_SH
0,184,2019_nissan_leaf_driver_vehtype_LF_SH
0,185,2019_nissan_leaf_driver_vehtype_LF_SH
0,186,2019_nissan_leaf_driver_vehtype_LF_SH
0,187,2019_nissan_leaf_driver_vehtype_LF_SH
0,188,2019_nissan_leaf_driver_vehtype_LF_SH
0,189,2019_nissan_leaf_driver_vehtype_LF_SH
0,190,2019_nissan_leaf_driver_vehtype_LF_SH
0,191,2019_nissan_leaf_driver_vehtype_LF_SH
0,192,2019_nissan_leaf_driver_vehtype_LF_SH
0,193,2019_nissan_leaf_driver_vehtype_LF_SH
0,194,2019_nissan_leaf_driver_vehtype_LF_SH
0,195,2019_nissan_leaf_driver_vehtype_LF_SH
0,196,2019_nissan_leaf_driver_vehtype_LF_SH
0,197,2019_nissan_leaf_driver_vehtype_LF_SH
0,198,2019_nissan_leaf_driver_vehtype_LF_SH
0,199,2019_nissan_leaf_driver_vehtype_LF_SH
0,200,2019_nissan_leaf_driver_vehtype_LF_SH
0,201,2019_nissan_leaf_driver_vehtype_LF_SH
0,202,2019_nissan_leaf_driver_vehtype_LF_SH
0,203,2019_nissan_leaf_driver_vehtype_LF_SH
0,204,2019_nissan_leaf_driver_vehtype_LF_SH
0,205,2019_nissan_leaf_driver_vehtype_LF_SH
0,206,2019_nissan_leaf_driver_vehtype_LF_SH
0,207,2019_nissan_leaf_driver_vehtype_LF_SH
0,208,2019_nissan_leaf_driver_vehtype_LF_SH
0,209,2019_nissan_leaf_driver_vehtype_LF_SH
0,210,2019_nissan_leaf_driver_vehtype_LF_SH
0,211,2019_nissan_leaf_driver_vehtype_LF_SH
0,212,2019_nissan_leaf_driver_vehtype_LF_SH
0,213,2019_nissan_leaf_driver_vehtype_LF_SH
0,214,2019_nissan_leaf_driver_vehtype_LF_SH
0,215,2019_nissan_leaf_driver_vehtype_LF_SH
0,216,2019_nissan_leaf_driver_vehtype_LF_SH
0,217,2019_nissan_leaf_driver_vehtype_LF_SH
0,218,2019_nissan_leaf_driver_vehtype_LF_SH
0,219,2019_nissan_leaf_driver_vehtype_LF_SH
0,220,2019_nissan_leaf_driver_vehtype_LF_SH
0,221,2019_nissan_leaf_driver_vehtype_LF_SH
0,222,2019_nissan_leaf_driver_vehtype_LF_SH
0,223,2019_nissan_leaf_driver_vehtype_LF_SH
0,224,2019_nissan_leaf_driver_vehtype_LF_SH
0,225,2019_nissan_leaf_driver_vehtype_LF_SH
0,226,2019_nissan_leaf_driver_vehtype_LF_SH
0,227,2019_nissan_leaf_driver_vehtype_LF_SH
0,228,2019_nissan_leaf_driver_vehtype_LF_SH
0,229,2019_nissan_leaf_driver_vehtype_LF_SH
0,230,2019_nissan_leaf_driver_vehtype_LF_SH
0,231,2019_nissan_leaf_driver_vehtype_LF_SH
0,232,2019_nissan_leaf_driver_vehtype_LF_SH
0,233,2019_nissan_leaf_driver_vehtype_LF_SH
0,234,2019_nissan_leaf_driver_vehtype_LF_SH
0,235,2019_nissan_leaf_driver_vehtype_LF_SH
0,236,2019_nissan_leaf_driver_vehtype_LF_SH
0,237,2019_nissan_leaf_driver_vehtype_LF_SH
0,238,2019_nissan_leaf_driver_vehtype_LF_SH
0,239,2019_nissan_leaf_driver_vehtype_LF_SH
0,240,2019_nissan_leaf_driver_vehtype_LF_SH
0,241,2019_nissan_leaf_driver_vehtype_LF_SH
0,242,2019_nissan_leaf_driver_vehtype_LF_SH
0,243,2019_nissan_leaf_driver_vehtype_LF_SH
0,244,2019_nissan_leaf_driver_vehtype_LF_SH
0,245,2019_nissan_leaf_driver_vehtype_LF_SH
0,246,2019_nissan_leaf_driver_vehtype_LF_SH
0,247,2019_nissan_leaf_driver_vehtype_LF_SH
0,248,2019_nissan_leaf_driver_vehtype_LF_SH
0,249,2019_nissan_leaf_driver_vehtype_LF_SH
0,250,2019_nissan_leaf_driver_vehtype_LF_SH
0,251,2019_nissan_leaf_driver_vehtype_LF_SH
0,252,2019_nissan_leaf_driver_vehtype_LF_SH
0,253,2019_nissan_leaf_driver_vehtype_LF_SH
0,254,2019_nissan_leaf_driver_vehtype_LF_SH
0,255,2019_nissan_leaf_driver_vehtype_LF_SH
0,256,2019_nissan_leaf_driver_vehtype_LF_SH
0,257,2019_nissan_leaf_driver_vehtype_LF_SH
0,258,2019_nissan_leaf_driver_vehtype_LF_SH
0,259,2019_nissan_leaf_driver_vehtype_LF_SH
0,260,2019_nissan_leaf_driver_vehtype_LF_SH
0,261,2019_nissan_leaf_driver_vehtype_LF_SH
0,262,2019_nissan_leaf_driver_vehtype_LF_SH
0,263,2019_nissan_leaf_driver_vehtype_LF_SH
0,264,2019_nissan_leaf_driver_vehtype_LF_SH
0,265,2019_nissan_leaf_driver_vehtype_LF_SH
0,266,2019_nissan_leaf_driver_vehtype_LF_SH
0,267,2019_nissan_leaf_driver_vehtype_LF_SH
0,268,2019_nissan_leaf_driver_vehtype_LF_SH
0,269,2019_nissan_leaf_driver_vehtype_LF_SH
0,270,2019_nissan_leaf_driver_vehtype_LF_SH
0,271,2019_nissan_leaf_driver_vehtype_LF_SH
0,272,2019_nissan_leaf_driver_vehtype_LF_SH
0,273,2019_nissan_leaf_driver_vehtype_LF_SH
0,274,2019_nissan_leaf_driver_vehtype_LF_SH
0,275,2019_nissan_leaf_driver_vehtype_LF_SH
0,276,2019_nissan_leaf_driver_vehtype_LF_SH
0,277,2019_nissan_leaf_driver_vehtype_LF_SH
0,278,2019_nissan_leaf_driver_vehtype_LF_SH
0,279,2019_nissan_leaf_driver_vehtype_LF_SH
0,280,2019_nissan_leaf_driver_vehtype_LF_SH
0,281,2019_nissan_leaf_driver_vehtype_LF_SH
0,282,2019_nissan_leaf_driver_vehtype_LF_SH
0,283,2022_bmw_i4_driver_vehtype_LF_SH
0,284,2022_bmw_i4_driver_vehtype_LF_SH
0,285,2022_bmw_i4_driver_vehtype_LF_SH
0,286,2022_bmw_i4_driver_vehtype_LF_SH
0,287,2022_bmw_i4_driver_vehtype_LF_SH
0,288,2022_bmw_i4_driver_vehtype_LF_SH
0,289,2022_bmw_i4_driver_vehtype_LF_SH
0,290,2022_bmw_i4_driver_vehtype_LF_SH
0,291,2022_bmw_i4_driver_vehtype_LF_SH
0,292,2022_bmw_i4_driver_vehtype_LF_SH
0,293,2022_bmw_i4_driver_vehtype_LF_SH
0,294,2022_bmw_i4_driver_vehtype_LF_SH
0,295,2022_bmw_i4_driver_vehtype_LF_SH
0,296,2022_bmw_i4_driver_vehtype_LF_SH
0,297,2022_bmw_i4_driver_vehtype_LF_SH
0,298,2022_bmw_i4_driver_vehtype_LF_SH
0,299,2022_bmw_i4_driver_vehtype_LF_SH
0,300,2022_bmw_i4_driver_vehtype_LF_SH
0,301,2022_bmw_i4_driver_vehtype_LF_SH
0,302,2022_bmw_i4_driver_vehtype_LF_SH
0,303,2022_bmw_i4_driver_vehtype_LF_SH
0,304,2022_bmw_i4_driver_vehtype_LF_SH
0,305,2022_bmw_i4_driver_vehtype_LF_SH
0,306,2022_bmw_i4_driver_vehtype_LF_SH
0,307,2022_bmw_i4_driver_vehtype_LF_SH
0,308,2022_bmw_i4_driver_vehtype_LF_SH
0,309,2022_bmw_i4_driver_vehtype_LF_SH
0,310,2022_bmw_i4_driver_vehtype_LF_SH
0,311,2022_bmw_i4_driver_vehtype_LF_SH
0,312,2022_bmw_i4_driver_vehtype_LF_SH
0,313,2022_bmw_i4_driver_vehtype_LF_SH
0,314,2022_bmw_i4_driver_vehtype_LF_SH
0,315,2022_bmw_i4_driver_vehtype_LF_SH
0,316,2022_bmw_i4_driver_vehtype_LF_SH
0,317,2022_bmw_i4_driver_vehtype_LF_SH
0,318,2022_bmw_i4_driver_vehtype_LF_SH
0,319,2022_bmw_i4_driver_vehtype_LF_SH
0,320,2022_bmw_i4_driver_vehtype_LF_SH
0,321,2022_bmw_i4_driver_vehtype_LF_SH
0,322,2022_bmw_i4_driver_vehtype_LF_SH
0,323,2022_bmw_i4_driver_vehtype_LF_SH
0,324,2022_bmw_i4_driver_vehtype_LF_SH
0,325,2022_bmw_i4_driver_vehtype_LF_SH
0,326,2022_bmw_i4_driver_vehtype_LF_SH
0,327,2022_bmw_i4_driver_vehtype_LF_SH
0,328,2022_bmw_i4_driver_vehtype_LF_SH
0,329,2022_bmw_i4_driver_vehtype_LF_SH
0,330,2022_bmw_i4_driver_vehtype_LF_SH
0,331,2022_bmw_i4_driver_vehtype_LF_SH
0,332,2022_bmw_i4_driver_vehtype_LF_SH
0,333,2022_bmw_i4_driver_vehtype_LF_SH
0,334,2022_bmw_i4_driver_vehtype_LF_SH
0,335,2022_bmw_i4_driver_vehtype_LF_SH
0,336,2022_bmw_i4_driver_vehtype_LF_SH
0,337,2022_bmw_i4_driver_vehtype_LF_SH
0,338,2022_bmw_i4_driver_vehtype_LF_SH
0,339,2022_bmw_i4_driver_vehtype_LF_SH
0,340,2022_bmw_i4_driver_vehtype_LF_SH
0,341,2022_bmw_i4_driver_vehtype_LF_SH
0,342,2022_bmw_i4_driver_vehtype_LF_SH
0,343,2022_bmw_i4_driver_vehtype_LF_SH
0,344,2022_bmw_i4_driver_vehtype_LF_SH
0,345,2022_bmw_i4_driver_vehtype_LF_SH
0,346,2022_bmw_i4_driver_vehtype_LF_SH
0,347,2022_bmw_i4_driver_vehtype_LF_SH
0,348,2022_bmw_i4_driver_vehtype_LF_SH
0,349,2022_bmw_i4_driver_vehtype_LF_SH
0,350,2022_bmw_i4_driver_vehtype_LF_SH
0,351,2022_bmw_i4_driver_vehtype_LF_SH
0,352,2022_bmw_i4_driver_vehtype_LF_SH
0,353,2022_bmw_i4_driver_vehtype_LF_SH
0,354,2022_bmw_i4_driver_vehtype_LF_SH
0,355,2022_bmw_i4_driver_vehtype_LF_SH
0,356,2022_bmw_i4_driver_vehtype_LF_SH
0,357,2022_bmw_i4_driver_vehtype_LF_SH
0,358,2022_bmw_i4_driver_vehtype_LF_SH
0,359,2022_bmw_i4_driver_vehtype_LF_SH
0,360,2022_bmw_i4_driver_vehtype_LF_SH
0,361,2022_bmw_i4_driver_vehtype_LF_SH
0,362,2022_bmw_i4_driver_vehtype_LF_SH
0,363,2022_bmw_i4_driver_vehtype_LF_SH
0,364,2022_bmw_i4_driver_vehtype_LF_SH
0,365,2022_bmw_i4_driver_vehtype_LF_SH
0,366,2022_bmw_i4_driver_vehtype_LF_SH
0,367,2022_bmw_i4_driver_vehtype_LF_SH
0,368,2022_bmw_i4_driver_vehtype_LF_SH
0,369,2022_bmw_i4_driver_vehtype_LF_SH
0,370,2022_bmw_i4_driver_vehtype_LF_SH
0,371,2022_bmw_i4_driver_vehtype_LF_SH
0,372,2022_bmw_i4_driver_vehtype_LF_SH
0,373,2022_bmw_i4_driver_vehtype_LF_SH
0,374,2022_bmw_i4_driver_vehtype_LF_SH
0,375,2022_bmw_i4_driver_vehtype_LF_SH
0,376,2022_bmw_i4_driver_vehtype_LF_SH
0,377,2022_bmw_i4_driver_vehtype_LF_SH
0,378,2022_bmw_i4_driver_vehtype_LF_SH
0,379,2022_bmw_i4_driver_vehtype_LF_SH
0,380,2022_bmw_i4_driver_vehtype_LF_SH
0,381,2022_bmw_i4_driver_vehtype_LF_SH
0,382,2022_bmw_i4_driver_vehtype_LF_SH
0,383,2022_bmw_i4_driver_vehtype_LF_SH
0,384,2022_bmw_i4_driver_vehtype_LF_SH
0,385,2022_bmw_i4_driver_vehtype_LF_SH
0,386,2022_bmw_i4_driver_vehtype_LF_SH
0,387,2022_bmw_i4_driver_vehtype_LF_SH
0,388,2022_bmw_i4_driver_vehtype_LF_SH
0,389,2022_bmw_i4_driver_vehtype_LF_SH
0,390,2022_bmw_i4_driver_vehtype_LF_SH
0,391,2022_bmw_i4_driver_vehtype_LF_SH
0,392,2022_bmw_i4_driver_vehtype_LF_SH
0,393,2022_bmw_i4_driver_vehtype_LF_SH
0,394,2022_bmw_i4_driver_vehtype_LF_SH
0,395,2022_bmw_i4_driver_vehtype_LF_SH
0,396,2022_bmw_i4_driver_vehtype_LF_SH
0,397,2022_bmw_i4_driver_vehtype_LF_SH
0,398,2022_bmw_i4_driver_vehtype_LF_SH
0,399,2022_bmw_i4_driver_vehtype_LF_SH
0,400,2022_bmw_i4_driver_vehtype_LF_SH
0,401,2022_bmw_i4_driver_vehtype_LF_SH
0,402,2022_bmw_i4_driver_vehtype_LF_SH
0,403,2022_bmw_i4_driver_vehtype_LF_SH
0,404,2022_bmw_i4_driver_vehtype_LF_SH
0,405,2022_bmw_i4_driver_vehtype_LF_SH
0,406,2022_bmw_i4_driver_vehtype_LF_SH
0,407,2022_bmw_i4_driver_vehtype_LF_SH
0,408,2022_bmw_i4_driver_vehtype_LF_SH
0,409,2022_bmw_i4_driver_vehtype_LF_SH
0,410,2022_bmw_i4_driver_vehtype_LF_SH
0,411,2022_bmw_i4_driver_vehtype_LF_SH
0,412,2022_bmw_i4_driver_vehtype_LF_SH
0,413,2022_bmw_i4_driver_vehtype_LF_SH
0,414,2022_bmw_i4_driver_vehtype_LF_SH
0,415,2022_bmw_i4_driver_vehtype_LF_SH
0,416,2022_bmw_i4_driver_vehtype_LF_SH
0,417,2022_bmw_i4_driver_vehtype_LF_SH
0,418,2022_bmw_i4_driver_vehtype_LF_SH
0,419,2022_bmw_i4_driver_vehtype_LF_SH
0,420,2022_bmw_i4_driver_vehtype_LF_SH
0,421,2022_bmw_i4_driver_vehtype_LF_SH
0,422,2022_bmw_i4_driver_vehtype_LF_SH
0,423,2022_bmw_i4_driver_vehtype_LF_SH
0,424,2022_bmw_i4_driver_vehtype_LF_SH
